@RELATION /share/usr/briese/Pythonscrips/models/multiloc_plants_dbm_p+p_model_features.arff
@ATTRIBUTE size numeric 
@ATTRIBUTE ER_signal5 numeric 
@ATTRIBUTE Peroxi_signal1 numeric 
@ATTRIBUTE Vacuole_signal31 numeric 
@ATTRIBUTE Transmembrane_signal2 numeric 
@ATTRIBUTE Mip_signal12 numeric 
@ATTRIBUTE Chloro_signal2 numeric 
@ATTRIBUTE AutoCorrelatuion|d=1|1-20|hydrophob numeric 
@ATTRIBUTE property_sum|1-10|charge numeric 
@ATTRIBUTE AutoCorrelatuion|d=6|1-50|charge numeric 
@ATTRIBUTE letterCount|1-50|S|aminoacid numeric 
@ATTRIBUTE maxPaacountNormed|1-80|leucine|L numeric 
@ATTRIBUTE maxPaacount|1-120|cysteine|C numeric 
@ATTRIBUTE maxPaacount|1-120|lysine|K numeric 
@ATTRIBUTE letterCount|1-120|F|aminoacid numeric 
@ATTRIBUTE letterCount|1-120|W|aminoacid numeric 
@ATTRIBUTE Paacount|d=2|1-100|hydrophob_very|2 numeric 
@ATTRIBUTE maxPaacountNormed|-40--1|hydrophob_very|2 numeric 
@ATTRIBUTE maxPaacount|1-30|charge_negative|1 numeric 
@ATTRIBUTE Paacount|d=3|1-20|structure_helix|1 numeric 
@ATTRIBUTE minPaacount|1--1|structure_helix|1 numeric 
@ATTRIBUTE letterCount|1-20|2|size_large numeric 
@ATTRIBUTE maxPaacount|1--1|hydroxylated_hydroxy|1 numeric 
@ATTRIBUTE Paacount|d=2|1--1|aliphatic_helix_uncharged|1 numeric 
@ATTRIBUTE prosite_clust_SR numeric 
@ATTRIBUTE prosite_clust_mem numeric 
@ATTRIBUTE prosite_clust_nuc numeric 
@ATTRIBUTE prosite_clust_mTP numeric 
@ATTRIBUTE prosite_clust_cTP numeric 
@ATTRIBUTE prosite_clust_cyt numeric 
@ATTRIBUTE response {cyt,cTP,ER,ex,gol,mTP,nuc,per,mem,vac,cyt_nuc,ex_mem,cyt_mem,cyt_mTP,nuc_mTP,ER_ex,ex_nuc} 
 
@DATA 
461,63,0.0,6.411,5.972,-2.028,0,0.205671833333,47.898,36.7640365581,3,0.00666666666667,0,0.0192307692308,4,2,0.0721649484536,0.0135135135135,0.0833333333333,0.125,0.0135167464115,12,0.105960264901,0.262582056893,0,0,0,0,0,0,cyt_nuc 
48,36,0.0,4.918,1.96,-2.011,0,0.2441115,43.755,25.8270842927,4,0.0222222222222,0,0,0,2,0.0666666666667,0.131578947368,0.142857142857,0.0,0.00194931773879,12,0.190476190476,0.181818181818,0,0,0,0,0,0,cyt_nuc 
1251,36,0.0,4.416,3.388,-2.333,0,0.261881555556,56.58,38.5131875814,6,0.00198412698413,0,0.018691588785,12,0,0.0721649484536,0.105263157895,0.0416666666667,0.0625,0.0132220795892,13,0.093419983753,0.182838813152,0,0,0,0,0,0,cyt_nuc 
220,9,0.0,6.286,2.594,-2.176,0,0.204855833333,47.246,41.385260186,10,0.00198412698413,0,0.0384615384615,2,0,0.0,0.0405405405405,0.105263157895,0.0,0.0100502512563,5,0.212560386473,0.12962962963,0,0,1,0,0,0,cyt_nuc 
479,36,0.0,5.311,3.808,-1.856,1,0.2832355,53.093,39.1159014419,7,0.00333333333333,0.0169491525424,0,6,4,0.0515463917526,0.105263157895,0.0434782608696,0.1875,0.0128298232873,7,0.135593220339,0.294736842105,0,0,0,0,0,0,cyt_nuc 
371,36,0.0,5.968,3.302,-0.827,0,0.199634777778,68.31,40.3732713023,3,0.025641025641,0.00990099009901,0.02,8,0,0.0309278350515,0.0789473684211,0.1,0.125,0.0100751879699,9,0.133704735376,0.228882833787,0,0,0,0,0,0,cyt_nuc 
403,18,0.0,5.96,5.02,-2.001,0,0.165445722222,55.568,35.682165907,3,0.0128205128205,0,0.0357142857143,6,2,0.0412371134021,0.0789473684211,0.0909090909091,0.3125,0.0126196692776,10,0.111959287532,0.245614035088,0,0,0,0,0,1,cyt_nuc 
298,27,0.0,3.594,2.414,-3.401,0,0.146827111111,50.664,39.7576042326,1,0.012987012987,0,0,2,0,0.0927835051546,0.00285714285714,0.0666666666667,0.125,0.0106403192096,8,0.264084507042,0.146258503401,0,0,0,0,0,0,cyt_nuc 
360,27,0.0,5.927,3.511,-2.445,0,0.239953111111,47.464,33.6359054186,6,0.0133333333333,0,0.0172413793103,6,0,0.0824742268041,0.184210526316,0.0416666666667,0.125,0.0112745098039,10,0.120448179272,0.241573033708,0,0,0,0,0,1,cyt_nuc 
2448,36,0.0,5.101,3.456,-2.469,0,0.167939888889,49.548,30.7430364651,10,0.00352112676056,0,0.0185185185185,4,4,0.0412371134021,0.0789473684211,0.153846153846,0.0625,0.013445232364,8,0.104200988468,0.227495908347,0,0,0,0,0,1,cyt_nuc 
378,36,0.0,5.785,2.691,-2.3,1,0.149762833333,66.636,38.7146331163,3,0.00877192982456,0,0,6,2,0.0721649484536,0.131578947368,0.0434782608696,0.1875,0.0127250155183,12,0.153631284916,0.219251336898,0,0,0,0,0,1,cyt_nuc 
391,18,0.0,6.749,2.213,-2.19,0,0.173160277778,48.239,37.6669885116,4,0.0128205128205,0.0196078431373,0.0181818181818,0,0,0.0618556701031,0.027027027027,0.1,0.1875,0.00938833570413,7,0.142118863049,0.222222222222,0,0,0,0,0,1,cyt_nuc 
634,36,0.0,5.961,3.966,-2.682,0,0.242609722222,47.377,36.9046335349,3,0.00198412698413,0,0.0392156862745,8,0,0.0927835051546,0.105263157895,0.0714285714286,0.125,0.0119344037091,10,0.0987261146497,0.226984126984,0,0,0,0,0,0,cyt_nuc 
1157,27,0.0,5.121,3.699,-2.424,1,0.393444555556,50.565,34.0516810698,2,0.0897435897436,0,0.0190476190476,4,0,0.0618556701031,0.105263157895,0.0714285714286,0.375,0.0127872498147,11,0.0901213171577,0.261925411969,0,0,0,0,0,1,cyt_nuc 
175,27,0.0,4.594,2.227,-1.533,0,0.299046722222,58.382,35.9820117907,9,0.0128205128205,0,0,0,0,0.0,0.0789473684211,0,0.6875,0.00942684766214,6,0.204819277108,0.239766081871,0,0,0,0,0,0,cyt_nuc 
947,27,0.0,5.473,5.418,-4.313,0,0.220064555556,44.622,36.7287842791,2,0.025641025641,0,0.019801980198,6,2,0.0618556701031,0.0789473684211,0.0625,0.0625,0.0114811867682,12,0.103301384452,0.257688229056,0,0,0,0,0,0,cyt_nuc 
340,45,0.0,6.103,3.518,-0.85,0,0.286818277778,64.424,32.5464246279,2,0.0128205128205,0,0,2,2,0.0721649484536,0.184210526316,0.0909090909091,0.4375,0.00890942088764,9,0.167682926829,0.205357142857,0,0,0,0,0,0,cyt_nuc 
1131,36,0.0,5.853,3.864,-1.402,0,0.292230777778,50.69,34.0930093256,1,0.0384615384615,0,0,2,2,0.103092783505,0.105263157895,0.1,0.4375,0.012378332628,10,0.0806451612903,0.281277728483,0,0,0,0,0,1,cyt_nuc 
138,0,0.0,4.614,1.291,-2.571,0,0.196625944444,55.584,35.5252425116,3,0.0128205128205,0,0,2,0,0.0103092783505,0.0135135135135,0.176470588235,0.125,0.0229419703104,7,0.131147540984,0.194029850746,0,0,0,0,0,0,cyt_nuc 
1096,27,0.0,4.7,4.522,-1.228,1,0.215372944444,50.032,32.2632879767,3,0.0384615384615,0,0,4,2,0.0721649484536,0.0540540540541,0.0909090909091,0.25,0.0147858017136,5,0.0962072155412,0.276556776557,0,0,0,0,0,1,cyt_nuc 
1515,36,0.0,5.591,5.081,-2.068,0,0.181708055556,49.719,41.3177733256,5,0.025641025641,0,0.0188679245283,0,4,0.0103092783505,0.0263157894737,0.0555555555556,0.125,0.0133868808568,5,0.156706507304,0.269358041032,0,0,0,0,0,0,cyt_nuc 
428,54,0.0,4.888,3.203,-2.186,1,0.290205166667,53.476,41.1159918605,1,0.012987012987,0,0.03,6,0,0.0721649484536,0.00295857988166,0.037037037037,0.25,0.0124143282038,7,0.120481927711,0.275943396226,0,0,0,0,0,0,cyt_nuc 
778,27,0.0,5.842,3.796,-1.673,0,0.195311666667,52.099,40.6507206977,5,0.00540540540541,0,0.019801980198,4,0,0.020618556701,0.0526315789474,0.0588235294118,0.25,0.0121665200821,10,0.113157894737,0.245478036176,0,0,0,0,0,0,cyt_nuc 
733,0,0.0,5.566,2.403,-2.202,1,0.243770944444,52.088,33.2610909302,6,0.00877192982456,0,0,2,2,0.0824742268041,0.0789473684211,0.148148148148,0.125,0.0102010644589,6,0.179945054945,0.20438957476,0,0,1,0,0,0,cyt_nuc 
408,27,0.0,5.08,3.355,-2.411,1,0.193581888889,54.397,31.4179815814,2,0.00333333333333,0.017094017094,0.018691588785,4,4,0.103092783505,0.105263157895,0.192307692308,0.375,0.0116959064327,6,0.0962962962963,0.274752475248,0,0,0,0,0,0,cyt_nuc 
971,36,0.0,6.281,3.529,-3.069,0,0.196253,51.206,30.5361913953,4,0.025641025641,0,0.0173913043478,2,6,0.0309278350515,0.0263157894737,0,0.0625,0.0118559556787,6,0.0788381742739,0.217166494312,0,0,0,0,0,1,cyt_nuc 
683,18,0.0,3.667,2.479,-2.197,1,0.118465333333,51.417,29.8429310233,2,0.0128205128205,0,0.0173913043478,2,0,0.0103092783505,0.0176470588235,0.117647058824,0.125,0.014351523742,5,0.106128550075,0.243004418262,0,0,0,0,0,0,cyt_nuc 
666,18,0.0,6.294,2.982,-1.931,0,0.116463833333,54.164,38.3399226977,9,0,0,0.018691588785,4,0,0.020618556701,0.131578947368,0.1,0.125,0.00842793257654,6,0.202723146747,0.16918429003,0,0,0,0,0,1,cyt_nuc 
715,54,0.0,6.291,2.89,-1.501,1,0.295776722222,56.908,37.1415785349,5,0.0128205128205,0.018691588785,0.019801980198,0,4,0.103092783505,0.105263157895,0,0.0625,0.00955558926134,8,0.132478632479,0.275668073136,0,0,0,0,0,0,cyt_nuc 
1028,6,0.0,3.232,3.052,-2.071,0,0.186944055556,41.229,35.7235283721,6,0.0034965034965,0,0.018018018018,2,0,0.0103092783505,0.105263157895,0.166666666667,0.125,0.0112371295667,8,0.131552917903,0.2099609375,0,0,0,0,0,1,cyt_nuc 
519,18,0.0,5.755,4.568,-2.248,1,0.306164833333,51.511,32.2619957907,4,0.000877192982456,0.0175438596491,0,2,0,0.0412371134021,0.027027027027,0,0.1875,0.00898330162756,1,0.0939334637965,0.240776699029,0,0,0,0,0,0,cyt_nuc 
322,9,0.0,0,2.981,-1.059,0,0.255465333333,62.518,38.2364546512,3,0.00396825396825,0,0,10,0,0.0824742268041,0,0.125,0.375,0.0111907676167,7,0.294670846395,0.119496855346,0,0,0,0,0,0,cyt_nuc 
1189,36,0.0,4.743,4.465,-1.988,0,0.134142166667,66.707,30.5862905116,3,0,0.0185185185185,0.0178571428571,6,2,0.0927835051546,0.0405405405405,0.08,0.375,0.00977829848594,9,0.0853761622992,0.235443037975,0,0,1,0,0,0,cyt_nuc 
844,36,0.0,5.031,2.227,-2.194,0,0.179419888889,58.031,40.4285254651,3,0.0027027027027,0,0.0188679245283,0,0,0.0309278350515,0.0135135135135,0.0625,0.0625,0.010040289058,7,0.0874251497006,0.164285714286,0,0,0,0,0,0,cyt_nuc 
402,36,0.0,5.259,3.631,-1.529,1,0.228389833333,57.265,38.3096957674,5,0.00352112676056,0,0.02,2,2,0.0,0.0789473684211,0.0526315789474,0.125,0.0135377814615,5,0.151898734177,0.211055276382,0,0,0,0,0,0,cyt_nuc 
1125,36,0.0,5.098,4.517,-1.754,0,0.322713,56.78,39.4441560698,3,0.025641025641,0.0175438596491,0,0,0,0.0412371134021,0.0263157894737,0,0.5,0.0143790849673,6,0.112399643176,0.273862622658,0,0,0,0,0,0,cyt_nuc 
729,0,0.0,6.76,3.557,-1.942,0,0.245867666667,53.94,33.3295293721,1,0.00438596491228,0,0,8,0,0.103092783505,0.0117647058824,0.047619047619,0.125,0.0142610876038,6,0.174931129477,0.315862068966,0,0,0,0,0,0,cyt_nuc 
398,27,0.0,6.277,2.75,-1.41,0,0.166206222222,64.118,47.4806654884,4,0.00877192982456,0.0188679245283,0.0380952380952,6,0,0.103092783505,0.0789473684211,0,0.375,0.012051734274,12,0.175710594315,0.210659898477,0,0,0,0,0,1,cyt_nuc 
568,36,0.0,4.979,4.464,-1.3,0,0.367079166667,54.842,35.5807665581,4,0.00793650793651,0,0.02,10,0,0.175257731959,0.0526315789474,0,0.1875,0.010776484172,6,0.104795737123,0.20390070922,0,0,0,0,0,0,cyt_nuc 
529,27,0.0,4.236,4.025,-2.346,0,0.192560611111,47.513,38.8882327907,4,0.00333333333333,0.0181818181818,0.0388349514563,4,0,0.0515463917526,0.037037037037,0.1,0.3125,0.0124326564443,13,0.132183908046,0.213333333333,0,0,0,1,0,0,cyt_nuc 
578,27,0.0,5.989,3.783,-1.872,1,0.310236222222,53.792,33.7032090233,7,0,0.0172413793103,0,6,6,0.020618556701,0.131578947368,0.0769230769231,0.0625,0.0090711518473,6,0.142857142857,0.205574912892,0,0,0,0,0,0,cyt_nuc 
699,27,0.0,7.051,4.563,-1.79,0,0.225585555556,58.066,31.8008942791,6,0.0010989010989,0,0.0175438596491,10,0,0.0309278350515,0.0263157894737,0.0909090909091,0.25,0.00962583449775,13,0.111929307806,0.205755395683,0,0,1,0,0,0,cyt_nuc 
899,36,0.0,5.656,3.727,-0.913,0,0.385788888889,50.778,35.0855755814,5,0.00877192982456,0.0173913043478,0,2,0,0.144329896907,0.0135135135135,0.0833333333333,0.25,0.011692579952,7,0.0812641083521,0.242458100559,0,0,0,0,0,0,cyt_nuc 
240,27,0.0,0,3.284,-1.745,1,0.270201,50.985,38.4973506047,4,0.00649350649351,0,0.0373831775701,4,0,0.0412371134021,0.131578947368,0.0666666666667,0.1875,0.0112953616919,7,0.145454545455,0.203389830508,0,0,0,0,0,0,cyt_nuc 
235,27,0.0,5.602,3.392,-1.735,0,0.362589277778,54.661,37.9019822791,6,0.0128205128205,0,0,18,4,0.0618556701031,0.027027027027,0.0416666666667,0.3125,0.0100836202656,12,0.201793721973,0.190476190476,0,0,0,0,0,0,cyt_nuc 
468,27,0.0,4.37,2.352,-2.47,1,0.172124,47.341,33.3500906512,0,0.00456621004566,0,0.0357142857143,8,2,0.0721649484536,0,0.2,0.4375,0.015625,10,0.058064516129,0.211206896552,0,0,1,0,0,0,cyt_nuc 
701,27,0.0,6.414,3.141,-1.258,1,0.3197725,55.018,34.3731356744,2,0,0,0.00892857142857,4,0,0.103092783505,0.0277777777778,0.0833333333333,0.1875,0.01223690651,5,0.0660792951542,0.28981348637,0,0,0,0,0,0,cyt_nuc 
431,0,0.0,4.176,2.19,-2.478,0,0.2309385,52.14,33.4343311628,5,0.00877192982456,0,0.0178571428571,10,2,0.0721649484536,0,0.2,0.25,0.0178426601784,13,0.102380952381,0.299765807963,0,0,0,0,0,0,cyt_nuc 
1656,18,0.0,3.502,3.717,-1.961,0,0.108482333333,50.797,33.953900093,10,0,0,0.0338983050847,0,0,0.0309278350515,0.027027027027,0.0769230769231,0.125,0.0105609888617,9,0.162195121951,0.193099273608,0,0,1,0,0,0,cyt_nuc 
1028,36,0.25,6.17,3.28,-3.019,1,0.196478833333,49.939,31.7564089767,1,0.00438596491228,0,0,10,0,0.0618556701031,0.0277777777778,0.0833333333333,0.0625,0.0132754926044,10,0.101090188305,0.2841796875,0,0,1,0,0,0,cyt_nuc 
775,27,0.0,5.441,3.352,-1.327,0,0.179281222222,62.477,43.3167304651,5,0,0,0.0392156862745,10,4,0.020618556701,0.105263157895,0,0.1875,0.0112582781457,12,0.110103626943,0.214007782101,0,0,0,0,0,1,cyt_nuc 
358,27,0.0,5.623,3.224,-2.786,0,0.264048333333,54.11,37.0844906512,1,0.0128205128205,0,0.0380952380952,2,0,0.0515463917526,0.0789473684211,0.0769230769231,0.1875,0.012181789786,11,0.11396011396,0.28813559322,0,0,0,0,0,0,cyt_nuc 
323,45,0.0,5.515,2.744,-2.511,0,0.157676666667,50.732,37.1063581163,3,0.00438596491228,0,0.037037037037,2,2,0.0618556701031,0.0263157894737,0.0909090909091,0.0625,0.0120250958522,9,0.118811881188,0.244514106583,0,0,0,0,0,0,cyt_nuc 
780,45,0.0,4.764,3.345,-1.837,0,0.1593465,70.373,44.1790454884,1,0.00352112676056,0,0.0185185185185,2,2,0.0309278350515,0.131578947368,0.0526315789474,0.75,0.0131058872478,11,0.124352331606,0.270618556701,0,0,0,0,0,0,cyt_nuc 
256,36,0.0,5.883,2.925,-2.532,0,0.411266222222,57.826,38.146780093,2,0.0128205128205,0,0.0196078431373,2,0,0.0824742268041,0.105263157895,0,0.375,0.0103023516237,6,0.106557377049,0.238095238095,0,0,0,0,0,0,cyt_nuc 
165,18,0.0,5.731,2.66,-0.949,1,0.243424222222,53.635,33.6554176047,5,0.002331002331,0,0.02,8,0,0.0412371134021,0.0789473684211,0.1,0.0,0.0141762452107,9,0.0915032679739,0.27950310559,0,0,0,0,0,1,cyt_nuc 
830,18,0.0,4.618,3.763,-4.185,1,0.145210611111,52.073,32.3752072093,4,0.0219298245614,0,0,6,6,0.0515463917526,0.0540540540541,0.125,0.1875,0.0109296727604,15,0.102564102564,0.254237288136,0,0,0,0,0,1,cyt_nuc 
810,18,0.0,4.081,3.369,-3.963,0,0.189322444444,49.296,30.8479552093,3,0.00877192982456,0,0,8,6,0.0618556701031,0.0789473684211,0.181818181818,0.125,0.0113401374158,15,0.103797468354,0.207196029777,0,0,0,0,0,1,cyt_nuc 
228,9,0.0,5.468,1.461,-2.258,1,0.174305777778,48.066,34.4070088372,2,0.0384615384615,0,0,2,2,0.0515463917526,0.0526315789474,0.0769230769231,0.4375,0.021103483346,8,0.0986547085202,0.285714285714,0,0,0,0,0,0,cyt_nuc 
245,36,0.0,8.016,7.525,-2.614,0,0.230525166667,53.491,34.0574693953,0,0.025641025641,0,0.0648148148148,6,0,0.0824742268041,0.0526315789474,0.0625,0.5,0.00858927641853,10,0.12017167382,0.244813278008,0,0,0,0,0,0,cyt_nuc 
3204,18,0.0,6.293,6.628,-2.455,1,0.218916388889,57.69,34.5003764186,2,0.00877192982456,0,0.0181818181818,4,0,0.0,0.105263157895,0.0454545454545,0.375,0.0106486763563,14,0.1425,0.2734375,0,0,0,0,0,0,cyt_nuc 
364,36,0.0,5.262,2.728,-1.147,1,0.176519555556,49.071,37.6399775814,8,0.0128205128205,0,0,4,4,0.0927835051546,0.0405405405405,0.0769230769231,0.0625,0.00874635568513,10,0.169491525424,0.236111111111,0,0,0,0,0,1,cyt_nuc 
185,0,0.0,6.428,2.002,-2.372,0,0.249108722222,51.541,37.3317208372,1,0.0010989010989,0,0.0272727272727,8,0,0.0618556701031,0.0789473684211,0.0588235294118,0.1875,0.0118741976893,8,0.0718562874251,0.265193370166,0,0,0,0,0,1,cyt_nuc 
566,36,0.0,5.449,3.915,-2.096,0,0.226561555556,55.308,41.4649619535,3,0.0128205128205,0,0.034188034188,0,2,0.0103092783505,0.0810810810811,0.105263157895,0.0,0.0113954611299,8,0.131672597865,0.218861209964,0,0,0,0,0,0,cyt_nuc 
2269,36,0.0,5.449,4.529,-1.872,0,0.2246945,46.514,34.757229907,6,0.0384615384615,0,0.02,2,2,0.134020618557,0.131578947368,0.1,0.0625,0.0119404382843,7,0.113616268789,0.286534216336,0,0,1,0,0,0,cyt_nuc 
565,36,0.0,5.518,7.505,-3.745,0,0.422607055556,54.504,34.849031907,2,0.00104166666667,0,0,2,2,0.020618556701,0.0789473684211,0,0.125,0.0113196594427,3,0.172597864769,0.269162210339,0,0,0,0,0,0,cyt_nuc 
660,27,0.0,5.516,4.316,-4.521,0,0.210792555556,53.186,35.4042162791,3,0.00666666666667,0,0.0192307692308,6,0,0.0824742268041,0.0263157894737,0,0.0,0.00955440243802,9,0.123853211009,0.25,0,0,0,0,0,0,cyt_nuc 
681,18,0.0,0,3.101,-1.509,1,0.269933777778,52.637,34.0022387907,2,0,0,0.0173913043478,8,2,0.113402061856,0.0277777777778,0.2,0.3125,0.0105263157895,7,0.11377245509,0.220088626292,0,0,0,0,0,0,cyt_nuc 
733,18,0.0,0,2.803,-2.594,0,0.220286833333,51.063,32.9481443721,4,0.00289855072464,0,0.0173913043478,10,2,0.103092783505,0.0277777777778,0.047619047619,0.125,0.0106747701418,5,0.151388888889,0.235939643347,0,0,0,0,0,0,cyt_nuc 
589,6,0.0,5.145,4.095,-1.255,0,0.124055611111,48.677,44.7909377674,2,0.00144927536232,0,0.0512820512821,4,0,0.0618556701031,0.0526315789474,0.0909090909091,0.5625,0.0116188244483,8,0.0904436860068,0.270085470085,0,0,0,0,0,1,cyt_nuc 
197,18,0.0,5.181,1.901,-0.887,0,0.313558277778,62.676,36.8387579535,8,0.0027027027027,0,0.0173913043478,0,0,0.0721649484536,0.027027027027,0,0.25,0.00867224880383,7,0.117318435754,0.321243523316,0,0,0,1,0,0,cyt_nuc 
240,12,0.0,7.407,6.872,-1.568,1,0.261345944444,59.344,36.8556899302,1,0.0512820512821,0.0363636363636,0.0178571428571,0,4,0.185567010309,0.0263157894737,0,0.3125,0.0117760153809,7,0.162995594714,0.377118644068,0,0,0,0,0,0,cyt_nuc 
436,18,0.0,4.941,5.909,-2.774,0,0.239983611111,49.628,29.7925771628,5,0.0128205128205,0.0173913043478,0,4,0,0.0309278350515,0.131578947368,0.1,0.1875,0.0104166666667,12,0.132075471698,0.212962962963,0,0,1,0,0,0,cyt_nuc 
876,18,0.0,6.348,4.053,-2.383,0,0.171579055556,54.22,36.1650707442,6,0.0011655011655,0,0.0285714285714,0,2,0.0,0.0789473684211,0.0909090909091,0.1875,0.00960295475531,11,0.137891077636,0.225917431193,0,0,0,0,0,0,cyt_nuc 
1185,63,0.0,0,6.102,-1.509,0,0.0687461666667,60.8,42.9844558605,10,0,0,0.0366972477064,0,0,0.0309278350515,0.027027027027,0.0909090909091,0.4375,0.010897088081,11,0.229718189582,0.156646909399,0,0,0,0,0,0,cyt_nuc 
971,27,0.0,4.479,4.675,-2.009,0,0.208010888889,46.623,33.8021213953,2,0.0512820512821,0,0.0192307692308,2,0,0.0515463917526,0.0357142857143,0.166666666667,0.1875,0.0122991689751,11,0.102910602911,0.281282316443,0,0,0,0,0,1,cyt_nuc 
226,18,0.0,5.595,2.228,-1.344,0,0.111137166667,50.149,39.4051044651,1,0.025641025641,0,0,4,0,0.0721649484536,0.0789473684211,0.1,0.4375,0.0177150192555,8,0.114285714286,0.297297297297,0,0,0,0,0,0,cyt_nuc 
1144,54,0.0,5.68,3.301,-2.938,0,0.173271111111,51.712,34.4079206279,6,0.025641025641,0,0,2,0,0.123711340206,0.027027027027,0.0526315789474,0.1875,0.0119510709097,8,0.138475021911,0.237719298246,0,0,0,0,0,0,cyt_nuc 
1118,27,0.0,6.639,4.597,-2.08,0,0.345958111111,46.968,34.0034012558,1,0.0131578947368,0,0.0178571428571,4,2,0.0721649484536,0.0789473684211,0.0625,0.375,0.0120926937867,11,0.131103074141,0.280969479354,0,0,0,0,0,0,cyt_nuc 
656,18,0.0,5.475,3.299,-1.626,1,0.191790333333,62.517,37.9606833953,4,0.00649350649351,0,0.019801980198,6,0,0.123711340206,0.105263157895,0,0.125,0.0126813095731,6,0.107858243451,0.305214723926,0,0,0,0,0,0,cyt_nuc 
428,54,0.0,5.802,4.592,-1.25,0,0.325167722222,52.626,30.7712794884,10,0.0027027027027,0,0,10,0,0.0618556701031,0.0526315789474,0,0.125,0.00944006207164,5,0.0869565217391,0.297169811321,0,0,0,0,0,0,cyt_nuc 
618,54,0.0,7.503,4.984,-2.634,1,0.213812055556,46.137,30.4133423721,4,0.0031746031746,0,0.0176991150442,6,4,0.103092783505,0.0789473684211,0.1,0.0625,0.0115489729348,10,0.12315270936,0.301302931596,0,0,0,0,0,0,cyt_nuc 
453,27,0.0,4.243,3.931,-0.816,1,0.145458555556,66.898,40.0048689767,2,0,0,0.0196078431373,10,6,0.0824742268041,0.0789473684211,0.0384615384615,0.25,0.00950292397661,9,0.140311804009,0.231625835189,0,0,0,0,0,0,cyt_nuc 
692,6,0.0,5.175,3.485,-1.487,0,0.312327888889,50.108,34.2118706977,2,0,0,0.0173913043478,10,2,0.113402061856,0.0263157894737,0.2,0.3125,0.0116567460317,9,0.0937042459736,0.218023255814,0,0,0,0,0,0,cyt_nuc 
1330,0,0.0,6.745,7.501,-1.505,0,0.311710388889,53.611,37.9689293953,1,0,0,0.03,4,2,0.0618556701031,0.00285714285714,0.1,0.3125,0.0128261831048,9,0.094512195122,0.302413273002,0,0,1,0,0,0,cyt_nuc 
346,9,0.0,5.252,2.27,-2.425,0,0.129655388889,47.232,36.5195570698,2,0,0,0,2,0,0.0,0.0405405405405,0.107142857143,0.625,0.0165182186235,9,0.0805970149254,0.263157894737,0,0,0,0,0,0,cyt_nuc 
810,18,0.0,5.027,2.768,-3.611,0,0.0146857777778,33.142,14.3342837209,4,0,0,0,2,0,0.0,0.0526315789474,0.692307692308,0.0,0.0088052831699,10,0.103105590062,0.18982630273,0,0,1,0,0,0,cyt_nuc 
2032,27,0.0,4.223,3.573,-3.358,0,0.172387611111,47.012,27.9479748837,9,0.00497512437811,0,0,4,0,0.0618556701031,0.157894736842,0.117647058824,0.0625,0.00740663194535,6,0.124073158675,0.185897435897,0,0,1,0,0,0,cyt_nuc 
857,27,0.0,5.812,3.049,-3.414,0,0.2802655,48.525,35.952892186,2,0.00649350649351,0,0,0,0,0.020618556701,0.0263157894737,0,0.5625,0.0121505917905,5,0.0972716488731,0.25674091442,0,0,0,0,0,0,cyt_nuc 
526,9,0.0,5.264,3.268,-1.967,0,0.298328666667,54.648,38.3473368837,4,0.0384615384615,0,0.0190476190476,4,0,0.0309278350515,0.0263157894737,0.0666666666667,0.1875,0.0117769671704,12,0.120857699805,0.183908045977,0,0,0,0,0,1,cyt_nuc 
230,18,0.0,5.199,1.862,-1.942,0,0.169558444444,62.738,35.1753532093,9,0.025641025641,0,0.039603960396,4,0,0.0618556701031,0.0526315789474,0.0833333333333,0.3125,0.01108033241,10,0.148837209302,0.159292035398,0,0,0,0,0,0,cyt_nuc 
985,0,0.0,4.37,7.627,-4.314,0,0.124148055556,55.557,27.8172166047,2,0.0027027027027,0,0,4,0,0.0618556701031,0.0526315789474,0.142857142857,0.1875,0.00917230836427,6,0.166153846154,0.204892966361,0,0,1,0,0,0,cyt_nuc 
612,27,0.0,5.047,4.567,-1.131,0,0.268866444444,48.838,35.9550235814,6,0.00438596491228,0.0181818181818,0.0350877192982,2,0,0.0618556701031,0.105263157895,0,0.0,0.0105085047644,4,0.114285714286,0.251644736842,0,0,0,0,0,0,cyt_nuc 
482,54,0.0,5.485,3.029,-2.678,1,0.222660944444,65.741,40.6579154419,0,0.025641025641,0,0.02,0,0,0.0412371134021,0.0135135135135,0.037037037037,0.125,0.012506012506,8,0.101952277657,0.238493723849,0,0,0,0,0,0,cyt_nuc 
461,54,0.0,0,2.134,-2.401,1,0.219202055556,51.912,26.2205015116,3,0.0011655011655,0,0.034188034188,4,0,0.0103092783505,0.037037037037,0.1875,0.0625,0.0104066985646,7,0.0886917960089,0.225382932166,0,0,0,0,0,0,cyt_nuc 
515,27,0.0,3.999,3.174,-1.527,0,0.254955333333,52.782,36.265577814,5,0.0128205128205,0,0.0178571428571,4,0,0.0515463917526,0.157894736842,0.0588235294118,0.1875,0.0130784708249,8,0.0843373493976,0.238747553816,0,0,0,0,0,0,cyt_nuc 
353,36,0.0,5.334,2.517,-0.871,1,0.195934388889,55.874,40.9329973953,1,0.00666666666667,0,0.018691588785,2,0,0.0927835051546,0.157894736842,0.0833333333333,0.3125,0.0130327580134,12,0.117816091954,0.312320916905,0,0,0,0,0,0,cyt_nuc 
