@RELATION /share/usr/briese/Pythonscrips/models/multiloc_fungi_model_features.arff
@ATTRIBUTE size numeric 
@ATTRIBUTE Mono_NLS_signal26 numeric 
@ATTRIBUTE ER_signal5 numeric 
@ATTRIBUTE Vacuole_signal31 numeric 
@ATTRIBUTE Golgi_signal4 numeric 
@ATTRIBUTE Transmembrane_signal2 numeric 
@ATTRIBUTE Mip_signal13 numeric 
@ATTRIBUTE AutoCorrelatuion|d=2|1-20|hydrophob numeric 
@ATTRIBUTE AutoCorrelatuion|d=1|1-90|hydrophob numeric 
@ATTRIBUTE property_sum|1-30|charge numeric 
@ATTRIBUTE AutoCorrelatuion|d=2|1--1|charge numeric 
@ATTRIBUTE maxPaacountNormed|1-40|leucine|L numeric 
@ATTRIBUTE maxPaacount|1-40|lysine|K numeric 
@ATTRIBUTE maxPaacount|1-170|cysteine|C numeric 
@ATTRIBUTE maxPaacount|1--1|serine|S numeric 
@ATTRIBUTE Paacount|d=2|1-60|hydrophob_very|2 numeric 
@ATTRIBUTE maxPaacountNormed|1--1|hydrophob_very|2 numeric 
@ATTRIBUTE letterCount|1-20|1|charged numeric 
@ATTRIBUTE Paacount|d=2|1--1|charge_none|0 numeric 
@ATTRIBUTE minPaacount|1--1|structure_sheet|2 numeric 
@ATTRIBUTE maxPaacountNormed|1-170|aliphatic_helix_other|2 numeric 
@ATTRIBUTE prosite_clust_cyt numeric 
@ATTRIBUTE prosite_clust_nuc numeric 
@ATTRIBUTE prosite_clust_mem numeric 
@ATTRIBUTE 0005737 numeric 
@ATTRIBUTE 0005783 numeric 
@ATTRIBUTE 0005739 numeric 
@ATTRIBUTE 0005576 numeric 
@ATTRIBUTE 0005777 numeric 
@ATTRIBUTE go_one numeric 
@ATTRIBUTE response {cyt,ER,ex,gol,mTP,nuc,per,mem,vac} 
 
@DATA 
249,29.404,45,6.701,20,8.443,-1.222,0.448171470588,0.315587920455,176.188,38.8409189551,0.131578947368,0,0,0.0247933884298,0.175438596491,0.126016260163,1,0.555102040816,0.00363901018923,0.107142857143,0,0,1,0,0,0,0,0,0,mem 
246,27.384,28,5.892,19,8.671,-1.002,0.459542470588,0.300016306818,180.444,39.151575281,0.010101010101,0,0.00595238095238,0.0251046025105,0.140350877193,0.0987654320988,1,0.574380165289,0.00368731563422,0.113095238095,0,0,1,0,0,0,0,0,0,mem 
248,27.228,24,7.385,21,8.849,-1.762,0.429257941176,0.314996545455,173.689,38.9375367254,0.0263157894737,0,0,0.0206611570248,0.140350877193,0.134693877551,0,0.55737704918,0.00389863547758,0.142857142857,0,0,1,0,0,0,0,0,0,mem 
973,47.568,12,6.812,17,12.881,-1.101,0.327048352941,0.325355431818,183.328,35.0265524035,0.0526315789474,0,0.00613496932515,0.0073145245559,0.140350877193,0.140206185567,0,0.567595459236,0.00409111012826,0.113095238095,0,0,0,0,0,0,0,0,0,mem 
921,32.68,8,6.696,18,13.199,-1.359,0.495450235294,0.384546045455,174.402,35.7758246183,0.0526315789474,0,0.00613496932515,0.00657894736842,0.105263157895,0.133986928105,0,0.603053435115,0.00356725146199,0.113095238095,0,0,0,0,0,0,0,0,0,mem 
927,37.46,12,6.05,16,13.695,-1.276,0.390784117647,0.370476568182,183.757,35.1660497259,0.027027027027,0,0.00613496932515,0.00766703176342,0.140350877193,0.146103896104,0,0.583965330444,0.00410388337621,0.119047619048,0,0,0,0,0,0,0,0,0,mem 
848,35.324,36,7.58,19,7.536,-1.251,0.435147,0.284229056818,166.247,34.2601495284,0.00925925925926,0,0,0.0118343195266,0.210526315789,0.0923076923077,1,0.578199052133,0.0036231884058,0.136904761905,0,0,1,0,0,0,0,0,0,mem 
1088,31.696,18,7.717,14,8.041,-0.997,0.434006882353,0.294367636364,165.942,34.2785344373,0.00714285714286,0,0,0.0119815668203,0.19298245614,0.0801843317972,1,0.595018450185,0.00414344201648,0.130952380952,0,0,1,0,0,0,0,0,0,mem 
837,22.748,30,6.241,20,6.319,-1.607,0.489508529412,0.306281318182,174.689,35.7518448824,0.131578947368,0.0333333333333,0,0.0121654501217,0.210526315789,0.083932853717,0,0.555822328932,0.00326397388821,0.125,0,0,1,0,0,0,0,0,10,mem 
1461,49.11,27,6.28,11,7.313,-0.745,0.269665352941,0.308792590909,193.806,36.3389605909,0.105263157895,0,0,0.013167013167,0.122807017544,0.0843621399177,1,0.599176389842,0.00407930162356,0.14880952381,0,0,1,0,0,0,0,0,0,mem 
270,34.76,45,7.202,17,6.473,-2.334,0.300551588235,0.359734670455,187.025,38.3459442519,0.105263157895,0,0.00657894736842,0.0159362549801,0.140350877193,0.0898876404494,1,0.635338345865,0.00244444444444,0.125,0,0,1,0,0,0,0,0,10,mem 
264,40.118,36,7.4,17,5.031,-0.964,0.236187411765,0.322923659091,189.176,37.5930612385,0.0526315789474,0,0.00645161290323,0.0161943319838,0.228070175439,0.137931034483,1,0.592307692308,0.00455373406193,0.0892857142857,0,0,0,0,0,0,0,0,10,mem 
1266,28.598,18,7.218,19,6.417,-1.506,0.567505882353,0.354642170455,174.06,36.9860191918,0.157894736842,0,0,0.0056134723336,0.210526315789,0.0783847980998,0,0.599049128368,0.00245392628205,0.202380952381,0,0,1,0,0,0,0,0,10,mem 
723,31.536,36,6.422,16,4.929,-0.948,0.467150823529,0.301429818182,182.629,35.0873743366,0.00714285714286,0,0.00666666666667,0.0140845070423,0.175438596491,0.1,1,0.573018080668,0.0038236617184,0.14880952381,0,0,0,0,0,0,0,0,0,mem 
695,36.024,12,6.502,15,5.623,-0.858,0.479464647059,0.308580704545,180.662,35.2561917496,0.0263157894737,0,0.00645161290323,0.0130434782609,0.0877192982456,0.0968208092486,1,0.651230101302,0.00273309386225,0.142857142857,0,0,0,0,1.0,0,0,0,10,mem 
709,30.356,6,6.188,16,7.225,-1.959,0.217641352941,0.288474420455,179.554,35.8443470496,0.0789473684211,0,0.0133333333333,0.0128755364807,0.140350877193,0.104815864023,1,0.634042553191,0.00321297429621,0.125,0,0,0,0,0,0,0,0,0,mem 
1216,32.896,9,6.509,18,7.199,-1.398,0.180627529412,0.285389568182,203.045,33.8870111774,0.0263157894737,0.0416666666667,0,0.0123660346249,0.122807017544,0.113767518549,1,0.582508250825,0.00308302136093,0.142857142857,0,0,0,0,0,0,0,0,10,mem 
663,56.398,9,7.153,19,7.895,-0.48,0.268338764706,0.297153227273,201.959,35.3180939788,0.0526315789474,0,0,0.0184331797235,0.140350877193,0.160606060606,0,0.628224582701,0.00393507132317,0.14880952381,0,0,0,0,0,0,0,0,10,mem 
1099,36.516,9,7.201,18,7.051,-1.298,0.188280705882,0.276149125,202.674,35.1231693826,0.0789473684211,0.0416666666667,0,0.0147601476015,0.157894736842,0.127737226277,1,0.593607305936,0.00360416023067,0.166666666667,0,0,0,0,0,0,0,0,10,mem 
1181,39.56,9,7.201,18,7.347,-1.182,0.139843882353,0.243869818182,207.426,34.3315494732,0.0526315789474,0.0416666666667,0,0.0101867572156,0.140350877193,0.109507640068,1,0.548003398471,0.00295571797077,0.196428571429,0,0,0,0,0,0,0,0,10,mem 
651,45.24,18,6.388,19,7.931,-1.662,0.201965764706,0.297407375,177.383,35.8209831777,0.0135135135135,0.0526315789474,0.00636942675159,0.0123647604328,0.175438596491,0.180555555556,3,0.629057187017,0.00392648287385,0.166666666667,0,0,0,0,0,0,0,0,10,mem 
661,44.95,18,6.27,19,7.874,-2.455,0.200066705882,0.262569818182,171.176,36.1141110046,0.0142857142857,0.0540540540541,0.00621118012422,0.0124031007752,0.157894736842,0.179331306991,4,0.637747336377,0.00424683654013,0.113095238095,0,0,0,0,0,0,0,0,10,mem 
644,156.106,18,7.168,18,8.346,0.08,0.0238728235294,0.225155488636,217.741,35.8008648359,0.105263157895,0,0.0127388535032,0.0112359550562,0.157894736842,0.173166926677,3,0.6359375,0.00397060065895,0.136904761905,0,0,0,0,0,0,0,0,10,mem 
605,30.052,16,6.464,18,11.437,-1.703,0.461799352941,0.305597579545,175.365,36.1363192429,0.0135135135135,0.030303030303,0.00636942675159,0.00684931506849,0.105263157895,0.1926910299,0,0.700499168053,0.00540735400144,0.077380952381,0,0,0,0,0,0,0,0,10,mem 
840,47.5,0,6.368,18,5.951,-0.565,0.340416588235,0.350002931818,187.394,35.8033684031,0.0263157894737,0,0.0128205128205,0.00732600732601,0.140350877193,0.0908004778973,0,0.606459330144,0.00331978319783,0.154761904762,0,0,0,0,1.0,0,1.0,0,0,mem 
835,36.312,9,6.819,14,7.859,-1.934,0.382570764706,0.32522975,179.598,36.6445758989,0.0405405405405,0,0,0.00606060606061,0.105263157895,0.0841346153846,0,0.616125150421,0.00204498977505,0.125,0,0,0,0,1.0,0,1.0,0,0,mem 
848,31.044,9,5.153,18,5.927,-1.693,0.365037176471,0.335528704545,184.994,36.2804562429,0.0810810810811,0,0.00666666666667,0.00840336134454,0.157894736842,0.0863905325444,0,0.585308056872,0.00335480407944,0.142857142857,0,0,0,0,1.0,0,1.0,0,0,mem 
816,42.284,9,8.058,18,6.163,-1.543,0.534239705882,0.378766068182,175.612,35.6500163227,0.0789473684211,0,0,0.00744416873449,0.228070175439,0.0984009840098,0,0.607142857143,0.00401785714286,0.190476190476,0,0,0,1.0,1.0,0,1.0,0,0,mem 
560,34.52,24,5.372,17,5.362,-1.172,0.561093705882,0.281014727273,178.842,36.1778751871,0.0526315789474,0,0.00649350649351,0.0128205128205,0.0701754385965,0.104129263914,2,0.618705035971,0.00462962962963,0.196428571429,0,0,1,0,0,0,1.0,0,0,mem 
1484,76.918,5,5.044,14,8.556,-0.949,0.447448764706,0.281399340909,193.182,36.4540462581,0.0135135135135,0.05,0.00595238095238,0.0149863760218,0.175438596491,0.099257258609,1,0.562162162162,0.0032255616272,0.142857142857,0,0,0,0,0,0,0,0,0,mem 
1336,24.832,12,7.067,12,8.724,-1.774,0.313764,0.342616670455,189.725,38.1350252282,0.0789473684211,0,0,0.0105501130369,0.140350877193,0.0975243810953,0,0.622372372372,0.00189969604863,0.0654761904762,0,0,0,0,0,0,0,0,10,mem 
938,54.932,18,6.341,20,6.553,-0.068,0.412287529412,0.277231840909,180.452,37.5503723854,0.0526315789474,0.037037037037,0.00617283950617,0.00865800865801,0.157894736842,0.112299465241,0,0.566381156317,0.00278382958122,0.136904761905,0,0,0,0,0,0,0,0,0,mem 
2524,81.132,18,6.606,10,7.9,-1.525,0.454676647059,0.315994897727,173.23,33.5306645988,0.0277777777778,0,0.0569620253165,0.0103626943005,0.228070175439,0.074176913923,1,0.621031746032,0.00359568517779,0.0892857142857,0,0,1,0,0,0,1.0,0,10,mem 
1241,21.488,36,6.134,11,5.705,-0.967,0.404555588235,0.31129275,175.217,36.1682523112,0.105263157895,0,0.0062893081761,0.0114754098361,0.157894736842,0.0799676898223,1,0.617623282134,0.003094003094,0.0833333333333,0,0,1,0,0,0,0,0,0,mem 
1304,56.028,0,7.416,20,7.733,-1.626,0.302830647059,0.286039965909,195.692,35.7531104162,0.027027027027,0.0526315789474,0,0.0101167315175,0.157894736842,0.0845503458878,0,0.586923076923,0.00360996020839,0.136904761905,0,0,1,0,0,0,0,0,0,mem 
1302,35.776,0,7.042,16,8.377,-0.884,0.453003941176,0.252107068182,186.963,35.4568987381,0.0526315789474,0.0333333333333,0,0.0092807424594,0.122807017544,0.066974595843,0,0.594761171032,0.00386211430215,0.160714285714,0,0,1,0,0,0,0,0,10,mem 
914,21.984,18,6.32,17,7.428,-0.711,0.404367352941,0.269977590909,179.737,35.3264409527,0.0142857142857,0.030303030303,0.00653594771242,0.0143329658214,0.140350877193,0.0856201975851,1,0.568131868132,0.00365415217776,0.14880952381,0,0,1,0,0,0,1.0,0,10,mem 
928,22.316,9,5.496,17,7.428,-0.168,0.406855058824,0.259221988636,178.457,35.2190653377,0.0526315789474,0.030303030303,0.0119047619048,0.0143329658214,0.19298245614,0.0864864864865,0,0.568181818182,0.00407687827606,0.14880952381,0,0,1,0,0,0,1.0,0,10,mem 
931,23.708,18,6.157,16,4.58,-1.421,0.479085647059,0.283571795455,177.357,35.0298160237,0.0135135135135,0,0,0.0161812297735,0.140350877193,0.0786637931034,1,0.567421790723,0.00323210147579,0.196428571429,0,0,1,0,0,0,1.0,0,10,mem 
1284,33.536,8,7.193,20,8.767,-1.621,0.296711705882,0.280024420455,183.638,35.9972969727,0.105263157895,0,0,0.00791765637371,0.140350877193,0.0975800156128,0,0.56171875,0.00338431786217,0.136904761905,0,0,1,0,0,0,1.0,0,0,mem 
2437,92.758,18,5.428,12,6.756,-0.231,0.401538647059,0.258439272727,178.976,34.0312756539,0.0263157894737,0,0.0569620253165,0.0107438016529,0.0877192982456,0.0743631881676,0,0.620221948212,0.00337661205995,0.130952380952,0,0,1,0,0,0,1.0,0,10,mem 
1477,28.176,54,6.849,19,6.237,-1.284,0.452073294118,0.320822613636,172.318,35.8062753856,0.131578947368,0,0.00636942675159,0.0101763907734,0.19298245614,0.0881953867028,0,0.580448065173,0.003127141878,0.0595238095238,0,0,1,0,0,0,1.0,0,0,mem 
1712,27.504,54,6.264,19,6.237,-1.23,0.481560235294,0.294692590909,183.425,36.4123343759,0.157894736842,0,0,0.0058858151854,0.157894736842,0.0830895260386,0,0.591920374707,0.00273022432113,0.0535714285714,0,0,1,0,0,0,1.0,0,0,mem 
1541,20.16,36,7.257,19,6.237,-1.102,0.428712470588,0.326295704545,173.196,35.8192945198,0.0526315789474,0,0.00653594771242,0.0124345549738,0.228070175439,0.0923276983095,0,0.588158750813,0.00332409972299,0.0833333333333,0,0,1,0,0,0,1.0,0,0,mem 
601,18.296,16,4.945,17,10.229,-1.275,0.332992764706,0.255053272727,168.535,36.8175398208,0.00295857988166,0,0,0.0186125211506,0.0526315789474,0.142140468227,1,0.686767169179,0.00417422867514,0.0535714285714,0,0,1,0,0,0,0,0,10,mem 
278,39.638,3,6.56,17,8.723,-0.95,0.352764294118,0.321706670455,179.301,36.5836773467,0.00740740740741,0,0.00662251655629,0.014652014652,0.19298245614,0.149090909091,1,0.689781021898,0.00431523960936,0.125,0,0,1,0,0,0,0,0,0,mem 
278,36.094,2,6.03,17,8.843,-0.967,0.322722411765,0.296998227273,182.3,36.9183776679,0.00740740740741,0,0.00662251655629,0.0152671755725,0.140350877193,0.134545454545,0,0.656934306569,0.00538329026701,0.10119047619,0,0,1,0,0,0,0,0,0,mem 
1463,37.102,36,5.808,15,4.862,-1.606,0.513455823529,0.319669909091,167.855,35.7571439212,0.157894736842,0,0.00657894736842,0.0116918844567,0.175438596491,0.101369863014,0,0.557230980123,0.00386889553982,0.107142857143,0,0,1,0,0,0,0,0,0,mem 
468,30.3,18,7.902,17,7.964,-1.095,0.501067529412,0.321750625,177.483,35.4300253297,0.0789473684211,0.0333333333333,0.0125,0.0133630289532,0.140350877193,0.176344086022,0,0.644396551724,0.00529848110208,0.166666666667,0,0,1,1.0,0,0,0,0,10,mem 
428,23.068,4,6.813,16,8.593,-1.79,0.429092705882,0.2918495,184.598,36.3388561486,0.0789473684211,0,0,0.0218446601942,0.122807017544,0.195294117647,0,0.728773584906,0.00449346405229,0.142857142857,0,0,1,0,0,0,0,0,10,mem 
425,25.072,24,7.049,16,8.337,-0.874,0.430663,0.255908772727,198.276,36.367263753,0.0789473684211,0,0.00606060606061,0.0263788968825,0.0701754385965,0.189573459716,0,0.733966745843,0.00466392318244,0.113095238095,0,0,1,0,0,0,0,0,10,mem 
420,22.716,45,6.937,17,8.323,-0.617,0.557166411765,0.245673625,169.82,36.1633264832,0.184210526316,0,0,0.0192307692308,0.210526315789,0.199040767386,1,0.689903846154,0.00513888888889,0.119047619048,0,0,1,0,0,0,0,0,10,mem 
397,48.15,9,5.826,16,8.488,-0.687,0.477321823529,0.354501306818,175.8,38.2870199746,0.0526315789474,0,0.00641025641026,0.0230179028133,0.0701754385965,0.200507614213,0,0.730279898219,0.0053050397878,0.0535714285714,0,0,1,0,0,0,0,0,10,mem 
374,17.464,2,6.781,17,9.836,-1.166,0.558397,0.324684863636,168.11,36.2429898297,0.105263157895,0.030303030303,0.00653594771242,0.00845070422535,0.105263157895,0.204851752022,0,0.77027027027,0.00611301625168,0.0833333333333,0,0,1,0,0,0,0,0,10,mem 
369,16.548,27,6.545,17,8.315,-1.166,0.578963647059,0.304305943182,171.591,35.9563894356,0.027027027027,0.030303030303,0,0.013698630137,0.175438596491,0.229508196721,0,0.742465753425,0.00636739891754,0.0952380952381,0,0,1,0,0,0,0,0,10,mem 
385,14.04,18,5.525,17,7.062,-1.337,0.508806705882,0.353076079545,170.922,38.0502602625,0.0526315789474,0,0,0.016,0.105263157895,0.138743455497,0,0.721784776903,0.0013013302487,0.0833333333333,0,0,1,0,0,0,0,0,10,mem 
396,12.944,18,6.153,17,7.039,-1.596,0.544972058824,0.290914227273,163.011,37.936206926,0.027027027027,0,0,0.0186170212766,0.105263157895,0.119592875318,1,0.696428571429,0.00234045872991,0.113095238095,0,0,1,0,0,0,0,0,10,mem 
1226,80.172,4,7.338,20,10.17,-1.238,0.393582176471,0.320929863636,181.708,36.1148377177,0.105263157895,0,0.00617283950617,0.0106907894737,0.157894736842,0.0662305805397,1,0.531096563011,0.00279537016816,0.113095238095,0,0,1,0,0,0,0,0,10,mem 
809,30.552,2,7.715,21,10.408,-1.212,0.548651823529,0.298296522727,171.304,34.8558293416,0.105263157895,0.0357142857143,0.0188679245283,0.00757575757576,0.0877192982456,0.0980148883375,0,0.537888198758,0.00429516969441,0.142857142857,0,0,1,0,0,0,1.0,0,10,mem 
1184,27.176,9,7.367,14,8.129,-2.51,0.515024235294,0.314843136364,165.63,35.7804972602,0.131578947368,0,0.00613496932515,0.0110638297872,0.105263157895,0.0906011854361,0,0.566949152542,0.00208173055166,0.142857142857,0,0,1,0,0,0,1.0,0,0,mem 
1955,28.672,8,6.164,11,12.346,-1.291,0.437173235294,0.323274920455,165.613,35.2719956156,0.00925925925926,0,0.00645161290323,0.009738595592,0.140350877193,0.0988729508197,0,0.600205023065,0.00427257388559,0.136904761905,0,0,1,0,0,0,0,0,0,mem 
3298,27.564,45,7.1,12,8.182,-2.844,0.310307058824,0.381864897727,184.238,35.7217100088,0.263157894737,0.037037037037,0,0.0100243013366,0.210526315789,0.0661608497724,1,0.630843958713,0.00232883092687,0.113095238095,0,0,1,0,0,0,0,0,10,mem 
288,23.412,18,6.894,18,6.681,-2.543,0.458720058824,0.329662602273,177.54,37.2380342042,0.0135135135135,0,0,0.0149253731343,0.175438596491,0.105263157895,0,0.637323943662,0.00216834220382,0.166666666667,0,0,1,0,0,0,0,0,0,mem 
288,25.092,18,7.476,18,7.609,-1.987,0.409977588235,0.304411,173.185,35.2555183944,0.0263157894737,0,0,0.0222222222222,0.210526315789,0.0912280701754,0,0.651408450704,0.00157697614824,0.154761904762,0,0,1,0,0,0,0,0,0,mem 
1026,31.424,18,6.835,10,6.518,-2.752,0.255936647059,0.334156715909,183.314,35.3928157407,0.184210526316,0,0.00625,0.0108374384236,0.105263157895,0.0723362658847,1,0.581213307241,0.00288033516627,0.142857142857,0,0,1,0,0,0,1.0,0,10,mem 
1069,32.032,9,7.824,12,6.959,-0.402,0.322902588235,0.262906079545,185.043,35.73445363,0.0789473684211,0,0.00625,0.0112888052681,0.175438596491,0.0881801125704,0,0.574647887324,0.0036661309763,0.113095238095,0,0,1,0,0,0,0,0,0,mem 
739,51.402,18,7.506,19,6.522,-1.368,0.394103823529,0.291724431818,179.933,36.3236292558,0.0789473684211,0,0.00617283950617,0.0136798905609,0.210526315789,0.0951086956522,0,0.56462585034,0.00454478815423,0.130952380952,0,0,1,0,0,0,0,0,0,mem 
738,34.904,18,5.965,21,7.157,-1.737,0.42854,0.298098,169.414,36.0064321921,0.0789473684211,0,0,0.0166898470097,0.19298245614,0.0938775510204,0,0.551771117166,0.0046245320414,0.125,0,0,1,0,0,0,0,0,0,mem 
727,23.572,18,7.403,20,6.31,-1.657,0.434378470588,0.275758681818,163.679,36.0493219903,0.0540540540541,0,0,0.0155367231638,0.19298245614,0.0939226519337,2,0.553250345781,0.00402564484867,0.107142857143,0,0,1,0,0,0,0,0,0,mem 
740,40.96,18,6.814,21,6.958,-1.752,0.393262882353,0.266934227273,173.134,36.153104913,0.027027027027,0,0,0.0136425648022,0.210526315789,0.103120759837,0,0.559782608696,0.00387965741893,0.142857142857,0,0,1,0,0,0,0,0,0,mem 
933,24.12,0,6.662,18,6.133,-0.634,0.450279235294,0.315709375,181.394,37.921706817,0.0789473684211,0,0.00653594771242,0.00968783638321,0.157894736842,0.0827956989247,0,0.585575888052,0.00167359187442,0.107142857143,0,0,1,0,0,1.0,1.0,0,0,mem 
933,40.142,27,7.204,16,4.072,-0.217,0.415991647059,0.313366522727,179.306,36.8348483315,0.0263157894737,0.030303030303,0.00653594771242,0.00762527233115,0.122807017544,0.0806451612903,1,0.572658772874,0.0019621421976,0.130952380952,0,0,1,0,0,1.0,1.0,0,0,mem 
914,37.27,27,5.265,17,5.833,-0.384,0.522843941176,0.336613897727,183.63,36.809045478,0.00714285714286,0.0277777777778,0.00653594771242,0.00889877641824,0.19298245614,0.0998902305159,0,0.582417582418,0.00267213522247,0.0892857142857,0,0,1,0,0,1.0,1.0,0,0,mem 
926,32.892,27,6.863,18,5.308,-0.634,0.433370117647,0.278503,188.065,37.4943423004,0.0263157894737,0,0.00653594771242,0.00650759219089,0.0877192982456,0.0845070422535,0,0.58568329718,0.00174469322477,0.107142857143,0,0,1,0,0,1.0,1.0,0,0,mem 
1106,41.284,4,6.33,11,8.837,-1.336,0.435346235294,0.356776590909,176.983,34.8631550653,0.184210526316,0,0,0.014652014652,0.210526315789,0.102447869447,1,0.57168784029,0.00396369485294,0.154761904762,0,0,1,1.0,1.0,0,1.0,0,10,mem 
1089,27.72,45,6.956,11,8.008,-1.442,0.470339705882,0.298388068182,172.559,35.0746202848,0.0540540540541,0,0.0062893081761,0.0139534883721,0.228070175439,0.102209944751,0,0.535483870968,0.00458308693081,0.232142857143,0,0,1,1.0,1.0,0,1.0,0,10,mem 
1087,42.744,45,8.101,10,8.126,-0.99,0.492744588235,0.314541102273,175.086,35.1251510351,0.0263157894737,0,0,0.0111835973905,0.157894736842,0.110701107011,0,0.527239150508,0.0037488284911,0.25,0,0,1,1.0,1.0,0,1.0,0,10,mem 
2326,17.46,4,6.406,18,10.212,-1.448,0.451365235294,0.349110522727,181.008,35.9415411731,0.0540540540541,0,0,0.0099052540913,0.175438596491,0.0839431769264,0,0.612833763997,0.00214416498024,0.107142857143,0,0,0,0,0,0,0,0,0,mem 
1458,21.128,36,6.602,20,6.026,-1.24,0.496470529412,0.292219079545,177.766,35.3663033817,0.0789473684211,0,0,0.00894085281981,0.105263157895,0.0886597938144,0,0.610729023384,0.00258847164271,0.184523809524,0,0,1,0,0,0,0,0,0,mem 
4074,30.534,18,6.405,13,8.466,-0.556,0.466600823529,0.362458988636,169.622,36.0418849253,0.0526315789474,0,0.00645161290323,0.0115592720118,0.245614035088,0.111520510931,1,0.651597051597,0.00385679223967,0.0952380952381,0,0,0,0,0,0,0,0,0,mem 
92,19.82,9,4.713,21,6.337,-0.952,0.449844647059,0.302821261364,173.823,38.5158680114,0.0263157894737,0.0294117647059,0.0112359550562,0.0140845070423,0.263157894737,0.179775280899,0,0.579545454545,0.00266666666667,0.166666666667,0,0,1,0,0,0,0,0,10,mem 
1871,22.84,18,6.682,12,6.844,-1.237,0.564204117647,0.326249693182,179.367,36.8797102105,0.105263157895,0,0.00625,0.0107584722969,0.210526315789,0.105995717345,0,0.589716122121,0.00320797865583,0.107142857143,0,0,1,0,0,0,0,0,0,mem 
626,29.184,18,7.305,19,7.115,-1.021,0.386528588235,0.298493784091,184.071,35.6703281994,0.0263157894737,0,0.00621118012422,0.0130505709625,0.0877192982456,0.0979133226324,0,0.717041800643,0.0034836817015,0.107142857143,0,0,1,0,0,0,0,0,0,mem 
865,21.936,0,6.023,17,10.995,-1.434,0.447742588235,0.307862261364,171.882,36.1186051463,0.0789473684211,0,0.0132450331126,0.0117370892019,0.122807017544,0.142691415313,0,0.623693379791,0.00410235015992,0.0833333333333,0,0,0,0,0,0,0,0,0,mem 
867,26.248,0,5.555,17,11.47,-1.146,0.461668647059,0.325809875,174.215,35.6806205052,0.0789473684211,0,0.0181818181818,0.01393728223,0.0701754385965,0.137731481481,1,0.616454229432,0.00354609929078,0.0833333333333,0,0,0,0,0,0,0,0,0,mem 
528,21.136,48,6.489,16,6.818,-0.59,0.528128294118,0.306255409091,177.943,34.7157153492,0.131578947368,0,0,0.0342857142857,0.105263157895,0.0590476190476,0,0.648854961832,0.00301048479186,0.232142857143,0,0,0,0,0,0,0,0,0,mem 
503,20.804,48,5.563,16,7.023,-1.298,0.463940941176,0.261408454545,171.371,33.9838404589,0.131578947368,0,0,0.0311203319502,0.0701754385965,0.07,0,0.655310621242,0.00327582441581,0.22619047619,0,0,0,0,0,0,0,0,0,mem 
551,21.392,72,6.522,16,7.023,-0.69,0.557431705882,0.308310409091,179.344,34.7190556307,0.131578947368,0,0,0.0283018867925,0.0877192982456,0.0656934306569,0,0.667276051188,0.00168818272095,0.166666666667,0,0,0,0,0,0,0,0,0,mem 
485,24.676,48,6.845,16,7.023,-0.887,0.543582176471,0.244215954545,176.626,33.7822367942,0.157894736842,0,0,0.0408602150538,0.105263157895,0.0788381742739,0,0.640332640333,0.00340290381125,0.27380952381,0,0,0,0,0,0,0,0,0,mem 
581,35.788,12,7.494,13,10.322,-0.664,0.477162411765,0.305532034091,178.02,35.5181422513,0.0789473684211,0.0294117647059,0.00632911392405,0.0122807017544,0.210526315789,0.098615916955,1,0.556325823224,0.0031015037594,0.14880952381,0,0,1,0,0,0,1.0,0,10,mem 
831,38.282,12,6.883,12,6.482,-1.904,0.457554117647,0.303086147727,176.217,35.1157395224,0.027027027027,0.027027027027,0.00632911392405,0.0146341463415,0.157894736842,0.0845410628019,1,0.56469165659,0.00383365821962,0.160714285714,0,0,1,0,0,0,1.0,0,10,mem 
622,30.988,4,7.317,12,9.703,-0.714,0.426891764706,0.296869420455,174.552,34.9039866424,0.0789473684211,0.0294117647059,0.00653594771242,0.0113452188006,0.140350877193,0.092084006462,1,0.574433656958,0.00306506699361,0.130952380952,0,0,1,0,0,0,1.0,0,10,mem 
608,23.412,4,5.605,12,9.8,-1.491,0.499515117647,0.276317715909,178.038,34.4881219934,0.0526315789474,0.0357142857143,0.00632911392405,0.0102040816327,0.122807017544,0.0876033057851,0,0.544701986755,0.00304850712813,0.125,0,0,1,0,0,0,1.0,0,0,mem 
