@RELATION /share/usr/briese/Pythonscrips/models/bacello_animals_model_features.arff
@ATTRIBUTE size numeric 
@ATTRIBUTE Mono_NLS_signal26 numeric 
@ATTRIBUTE Mip_signal13 numeric 
@ATTRIBUTE AutoCorrelatuion|d=3|1-20|hydrophob numeric 
@ATTRIBUTE AutoCorrelatuion|d=5|1-30|charge numeric 
@ATTRIBUTE AutoCorrelatuion|d=1|1--1|charge numeric 
@ATTRIBUTE Paacount|d=3|1-30|leucine|L numeric 
@ATTRIBUTE letterCount|1-30|C|aminoacid numeric 
@ATTRIBUTE maxPaacountNormed|-30--1|cysteine|C numeric 
@ATTRIBUTE maxPaacountNormed|1-90|hydrophob_very|2 numeric 
@ATTRIBUTE letterCountNormed|1-20|1|charged numeric 
@ATTRIBUTE maxPaacount|-100--1|structure_none|0 numeric 
@ATTRIBUTE maxPaacount|1--1|structure_sheet|2 numeric 
@ATTRIBUTE prosite_clust_cyt numeric 
@ATTRIBUTE prosite_clust_mem numeric 
@ATTRIBUTE 0005739 numeric 
@ATTRIBUTE 0005634 numeric 
@ATTRIBUTE 0016740 numeric 
@ATTRIBUTE 0005576 numeric 
@ATTRIBUTE go_one numeric 
@ATTRIBUTE response {cyt,mTP,nuc,SR} 
 
@DATA 
552,77.544,-1.863,0.190262875,46.1764433333,41.3239127942,0.0,0,0,0.0454545454545,0.0275229357798,0.168674698795,0.0430711610487,0,0,0,0,0,1.0,0,SR 
347,31.028,-1.946,0.4603390625,31.01019025,38.2494016919,0.0769230769231,0,0,0.113636363636,0.0,0.19512195122,0.0214067278287,0,0,0,0,0,1.0,0,SR 
872,72.14,-1.068,0.4349181875,31.8433694167,44.3826374661,0.0384615384615,3,0,0.0795454545455,0.666666666667,0.258426966292,0.239534883721,0,0,0,0,0,1.0,4,SR 
473,20.676,-0.918,0.4382719375,27.8529168333,39.2869963574,0.0,2,0.0185185185185,0.113636363636,0.0,0.0957446808511,0.117391304348,0,1,0,1.0,0,1.0,10,SR 
77,17.18,-0.481,0.6063885,34.4875212917,34.5528850541,0.0384615384615,1,0.0185185185185,0.186666666667,0.0,0.115942028986,0.145161290323,0,0,0,0,0,1.0,0,SR 
239,37.74,-1.187,0.4048710625,35.1596395833,35.1465844449,0.0,1,0,0.0909090909091,0.027027027027,0.16049382716,0.073275862069,0,0,0,0,0,1.0,0,SR 
306,41.6,-0.952,0.4080125625,37.0125674583,35.4331378086,0.0,1,0,0.125,0.0416666666667,0.122222222222,0.0875420875421,0,0,0,0,0,1.0,0,SR 
344,40.176,-2.113,0.434165125,35.784098,35.2417959853,0.153846153846,2,0,0.204545454545,0.0,0.234042553191,0.111782477341,0,0,0,1.0,0,1.0,4,SR 
117,32.264,-1.117,0.4941311875,33.4217920833,35.9453333421,0.0,2,0,0.113636363636,0.0588235294118,0.104166666667,0.0471698113208,0,0,0,0,0,1.0,4,SR 
72,36.46,-0.776,0.514207125,34.2216936667,38.1514797391,0.0384615384615,0,0,0.114285714286,0.0,0.15,0.0377358490566,0,0,0,0,0,1.0,0,SR 
116,21.424,-1.192,0.600469625,34.785513,36.653379292,0.153846153846,0,0,0.147727272727,0.0714285714286,0.126315789474,0.0421052631579,0,0,0,0,0,1.0,0,SR 
107,27.844,-0.258,0.5401035,35.0823645,37.190712,0.0,2,0,0.0795454545455,0.0769230769231,0.177083333333,0.0392156862745,0,0,0,0,0,1.0,0,SR 
372,27.888,-3.09,0.392865375,37.3099376667,39.604660168,0.192307692308,1,0.0185185185185,0.113636363636,0.0,0.101123595506,0.0389972144847,0,0,0,0,0,1.0,8,SR 
429,33.598,-1.206,0.545679,37.4555061667,36.29007473,0.115384615385,1,0.0185185185185,0.0909090909091,0.0,0.0869565217391,0.0873786407767,0,0,0,0,0,1.0,8,SR 
375,35.538,-2.13,0.5756339375,31.149778,36.1192868333,0.0384615384615,0,0.0185185185185,0.125,0.0,0.0864197530864,0.0815217391304,0,0,0,0,0,1.0,8,SR 
211,44.388,-0.69,0.477937375,35.8617559583,40.05011825,0.0384615384615,1,0.0185185185185,0.113636363636,0.0357142857143,0.0795454545455,0.0585365853659,0,0,0,0,0,1.0,10,SR 
528,41.952,-0.708,0.439344375,35.36024725,37.1417956914,0.0,2,0.0357142857143,0.102272727273,0.015873015873,0.09375,0.0634615384615,0,0,0,0,0,0,0,SR 
117,29.264,-1.041,0.493007625,31.76103975,34.6331682807,0.0,1,0,0.0909090909091,0.05,0.221052631579,0.0377358490566,0,0,0,0,0,1.0,4,SR 
114,28.216,-0.98,0.5294816875,33.1858266667,35.0636067748,0.0769230769231,1,0,0.102272727273,0.0625,0.161290322581,0.045871559633,0,0,0,0,0,0,0,SR 
221,43.966,-0.486,0.418861875,35.7339479167,37.7074927202,0.0384615384615,2,0,0.0909090909091,0.0,0.139534883721,0.0526315789474,0,0,0,0,0,1.0,0,SR 
86,21.344,-0.084,0.5181296875,33.44441775,33.346212988,0.0,3,0.0185185185185,0.166666666667,0.0,0.0821917808219,0.16,0,1,0,0,0,1.0,0,SR 
444,26.724,-0.506,0.572316375,35.2278391667,37.6658793333,0.115384615385,1,0,0.136363636364,0.0,0.147727272727,0.0825471698113,0,0,0,0,0,0,0,SR 
153,35.496,-0.463,0.5442223125,35.9156834583,37.0393564133,0.0769230769231,0,0.00595238095238,0.102272727273,0.0,0.186813186813,0.037037037037,0,0,0,0,0,1.0,0,SR 
184,29.968,-1.116,0.558257375,33.191840875,35.2040796133,0.0769230769231,0,0.0047619047619,0.102272727273,0.0,0.119565217391,0.0920245398773,0,1,0,0,0,1.0,0,SR 
149,41.268,-1.106,0.17956675,35.57379775,36.1933401918,0.0,2,0.00555555555556,0.136363636364,0.115384615385,0.0918367346939,0.0820895522388,0,0,0,0,0,1.0,2,SR 
338,40.968,-0.431,0.5025918125,36.2397964167,36.2834430746,0.0384615384615,1,0,0.159090909091,0.0,0.136842105263,0.0512048192771,0,0,0,0,0,1.0,0,SR 
125,21.224,-0.813,0.3499404375,34.122076,35.9797200328,0.0769230769231,1,0.0185185185185,0.113636363636,0.0,0.0978260869565,0.120689655172,0,0,0,0,0,1.0,0,SR 
80,8.248,-1.344,0.6425285625,35.8285456667,38.2279151558,0.0384615384615,1,0.0357142857143,0.166666666667,0.0,0.0533333333333,0.16393442623,0,0,0,0,0,1.0,0,SR 
130,28.48,-2.416,0.2444311875,32.7448958333,36.872679126,0.0,0,0,0.0454545454545,0.0666666666667,0.0927835051546,0.0338983050847,0,0,0,0,0,1.0,0,SR 
124,45.988,-1.586,0.48269025,35.5442173333,37.8760821983,0.0384615384615,1,0,0.113636363636,0.0,0.186046511628,0.0576923076923,0,0,0,0,0,1.0,8,SR 
120,42.386,-1.091,0.4855684375,32.2916333333,36.3107618632,0.0769230769231,0,0,0.113636363636,0.0,0.129032258065,0.07,0,0,0,0,0,1.0,8,SR 
145,25.208,-0.887,0.504050625,34.8659620417,39.0099272254,0.0384615384615,0,0.00724637681159,0.136363636364,0.0,0.115789473684,0.0866141732283,0,0,0,0,0,1.0,0,SR 
84,33.528,-0.374,0.489841375,36.8379449583,37.3190194074,0.0384615384615,3,0,0.158536585366,0.0666666666667,0.121621621622,0.0952380952381,0,0,0,0,0,0,0,SR 
80,27.88,-0.897,0.4975963125,36.332512,38.3824387013,0.0,1,0,0.166666666667,0.0,0.148648648649,0.123287671233,0,0,0,0,0,1.0,4,SR 
99,28.26,-0.934,0.445583625,35.8809933333,36.7064962708,0.0769230769231,2,0,0.102272727273,0.0,0.0853658536585,0.0919540229885,0,0,0,0,0,1.0,4,SR 
120,47.744,-0.96,0.38877575,36.997627,40.9049454872,0.153846153846,0,0,0.0681818181818,0.0,0.154639175258,0.0263157894737,0,0,0,0,0,1.0,0,SR 
94,29.312,-1.513,0.425385,34.34376,37.2675292308,0.0769230769231,2,0,0.136363636364,0.142857142857,0.146666666667,0.0898876404494,0,0,0,0,0,1.0,4,SR 
129,22.584,-1.546,0.497965375,31.3895674583,37.3903145714,0.0769230769231,0,0.0185185185185,0.113636363636,0.111111111111,0.10989010989,0.127118644068,0,0,0,0,0,1.0,0,SR 
130,17.24,-1.273,0.6040358125,33.9755709583,36.2886099685,0.0769230769231,1,0.0185185185185,0.147727272727,0.0,0.0786516853933,0.152542372881,0,0,0,0,0,1.0,4,SR 
593,16.132,-0.484,0.3979946875,34.05721325,35.4108359136,0.0,3,0.00649350649351,0.125,0.0,0.0879120879121,0.123287671233,0,0,0,0,0,1.0,0,SR 
247,41.584,-1.238,0.3924818125,27.9882849167,30.6115871762,0.0384615384615,0,0,0.0454545454545,0.0188679245283,0.38202247191,0.0258620689655,0,0,0,0,0,1.0,0,SR 
155,30.816,-0.737,0.530443625,39.2547175,35.9317574211,0.0769230769231,2,0,0.170454545455,0.05,0.155555555556,0.0647482014388,0,0,0,0,0,1.0,4,SR 
116,26.572,-0.717,0.5229239375,30.6896825,35.9639567699,0.153846153846,2,0.0128205128205,0.136363636364,0.0714285714286,0.168421052632,0.0666666666667,0,0,0,0,0,1.0,4,SR 
200,44.162,-1.672,0.3757365625,31.0951870833,34.3786133553,0.0384615384615,1,0,0.102272727273,0.0333333333333,0.146341463415,0.131147540984,0,0,0,0,0,1.0,4,SR 
413,50.044,-2.002,0.1281843125,48.1883284167,34.8532406585,0.0,0,0,0.0568181818182,0.0151515151515,0.147727272727,0.0636132315522,0,0,0,0,0,1.0,0,SR 
462,28.388,-0.837,0.4640763125,35.2749344167,36.4013780545,0.0384615384615,1,0,0.113636363636,0.0,0.103092783505,0.0703296703297,0,0,0,0,0,0,0,SR 
413,31.224,-0.916,0.4500395625,35.7014594167,36.8681259073,0.0,1,0,0.147727272727,0.0,0.0941176470588,0.109756097561,0,1,0,0,0,1.0,0,SR 
91,25.716,-0.347,0.538201625,32.8451595,35.8731768068,0.0,2,0.107142857143,0.204545454545,0.0,0.128205128205,0.144578313253,0,0,0,0,0,1.0,0,SR 
85,21.824,-0.634,0.460701125,34.846948,39.2817462561,0.115384615385,1,0.107142857143,0.180722891566,0.0,0.102941176471,0.1,0,0,0,0,0,1.0,0,SR 
175,36.47,-1.284,0.4773908125,30.8748900833,37.2650994651,0.0,0,0,0.159090909091,0.0434782608696,0.1375,0.108280254777,0,0,0,0,0,1.0,0,SR 
655,29.334,-2.252,0.451746125,36.6704686667,36.7200035015,0.269230769231,0,0,0.147727272727,0.0,0.1125,0.0861538461538,0,1,0,0,0,1.0,0,SR 
958,101.054,-1.007,0.28743875,41.7091294167,38.1634262691,0.153846153846,0,0.00480769230769,0.0909090909091,0.0,0.215053763441,0.0608604407135,0,1,0,0,0,0,10,SR 
213,53.8,-3.825,0.1004526875,31.9076714167,32.8469289333,0.0,0,0,0.0340909090909,0.113636363636,0.1125,0.0761421319797,0,0,0,0,0,1.0,4,SR 
51,25.238,-0.701,0.53871375,39.1807536667,44.770023625,0.0,0,0,0.142857142857,0.25,0.0571428571429,0.0540540540541,0,0,0,0,0,1.0,0,SR 
243,25.032,-1.613,0.298518375,32.1472564167,34.0857772667,0.0384615384615,0,0,0.0340909090909,0.133333333333,0.142857142857,0.111587982833,0,0,0,0,0,0,0,SR 
104,20.846,-0.85,0.5079036875,34.03162575,38.7144110891,0.0384615384615,1,0,0.0568181818182,0.0,0.021978021978,0.03125,0,0,0,0,0,0,0,SR 
215,30.008,-1.787,0.389819625,34.3017956667,36.4018072972,0.0,0,0,0.0568181818182,0.0,0.0769230769231,0.0436893203883,0,0,0,0,0,1.0,4,SR 
341,25.024,-0.996,0.5448425,37.1628985417,39.5558610118,0.0,2,0,0.136363636364,0.0,0.114942528736,0.0613496932515,0,1,0,0,0,1.0,0,SR 
406,31.552,-1.388,0.5052548125,29.5505498333,35.7445631414,0.0,0,0,0.0681818181818,0.0196078431373,0.135802469136,0.0952380952381,0,0,0,0,0,1.0,4,SR 
525,54.516,-1.02,0.464906375,30.26488625,39.0019535307,0.0384615384615,2,0,0.113636363636,0.0,0.181818181818,0.0480769230769,0,0,0,0,0,1.0,0,SR 
480,25.064,-1.193,0.5853844375,38.3681014167,37.5567290126,0.192307692308,0,0,0.102272727273,0.0,0.126436781609,0.0901467505241,1,0,1.0,1.0,0,1.0,0,SR 
191,28.412,-1.017,0.5023524375,35.0849871667,37.8044224149,0.0,4,0,0.0795454545455,0.0,0.1125,0.05,0,0,0,0,0,1.0,4,SR 
263,24.916,-1.205,0.5133849375,35.12142275,36.6306507038,0.0384615384615,1,0,0.125,0.0,0.136842105263,0.088,0,0,0,0,0,0,0,SR 
93,31.058,-0.939,0.4712564375,40.2094241667,39.2310391222,0.0769230769231,1,0,0.0909090909091,0.0,0.0786516853933,0.0641025641026,0,0,0,0,0,1.0,4,SR 
328,22.28,-2.158,0.5041721875,37.07295725,37.5378027538,0.269230769231,1,0,0.125,0.0,0.144578313253,0.0507936507937,0,0,0,0,0,1.0,0,SR 
282,47.668,-0.854,0.436826125,36.1283949583,37.3341817061,0.192307692308,0,0,0.136363636364,0.0357142857143,0.146341463415,0.0860215053763,0,1,0,0,0,1.0,0,SR 
504,23.34,-0.609,0.4558418125,34.1883965,35.6928473353,0.192307692308,0,0,0.0681818181818,0.0185185185185,0.144444444444,0.0526315789474,0,0,0,0,0,1.0,0,SR 
65,30.724,-2.403,0.1386370625,32.6951921667,35.3881654194,0.0,4,0.00724637681159,0.0952380952381,0.3,0.108695652174,0.210526315789,0,0,0,0,0,1.0,0,SR 
65,24.24,-1.925,0.17973125,28.9784875,37.5189381613,0.0,5,0.0185185185185,0.0634920634921,0.333333333333,0.16,0.127659574468,0,0,0,0,0,1.0,0,SR 
65,30.22,-1.842,0.2282425,32.7614116667,36.4598384839,0.0384615384615,3,0.0128205128205,0.142857142857,0.4,0.0961538461538,0.117647058824,0,0,0,0,0,1.0,0,SR 
70,21.876,-2.666,0.2727605625,34.7083989167,35.9824406866,0.0,0,0,0.0588235294118,0.444444444444,0.12,0.156862745098,0,0,0,0,0,1.0,0,SR 
86,11.552,-0.351,0.5874489375,32.613635125,34.1066620843,0.0769230769231,1,0,0.154761904762,0.0769230769231,0.149253731343,0.146666666667,0,0,0,0,0,1.0,0,SR 
206,28.052,-0.922,0.43371925,33.7049562083,35.1734502315,0.0,1,0,0.0795454545455,0.04,0.107142857143,0.116402116402,0,0,0,0,0,1.0,4,SR 
192,40.14,-2.189,0.3879366875,39.390763125,38.3179152063,0.0769230769231,0,0,0.0909090909091,0.0,0.111111111111,0.0632183908046,0,0,0,0,0,1.0,4,SR 
167,44.514,-1.391,0.510025875,31.8616020833,37.7739941829,0.0,3,0,0.170454545455,0.0,0.149425287356,0.0728476821192,0,0,0,0,0,1.0,4,SR 
207,51.816,-1.85,0.376664625,32.6089909167,37.4558474804,0.0384615384615,2,0.00490196078431,0.125,0.0666666666667,0.176470588235,0.09,0,0,0,0,0,1.0,4,SR 
172,39.6,-1.236,0.122485375,41.2315528333,35.3828626805,0.0384615384615,1,0,0.113636363636,0.12,0.121951219512,0.0584415584416,0,0,0,0,0,1.0,4,SR 
130,25.836,-0.935,0.4902666875,33.22159475,39.1232613386,0.0769230769231,1,0,0.147727272727,0.0,0.123456790123,0.0782608695652,0,0,0,0,0,1.0,4,SR 
66,21.26,-2.004,0.3146713125,31.3788905,34.8874033968,0.0,2,0.0357142857143,0.125,0.333333333333,0.0677966101695,0.134615384615,0,0,0,0,0,1.0,4,SR 
257,45.562,-2.482,0.20835325,30.7361195833,36.4861962362,0.0384615384615,2,0,0.125,0.222222222222,0.122222222222,0.0966386554622,0,1,0,0,0,1.0,10,SR 
324,25.48,-2.416,0.35796525,34.1296162917,35.3891723053,0.0384615384615,1,0,0.0459770114943,0.0,0.108695652174,0.122977346278,0,1,0,0,0,1.0,10,SR 
181,29.732,-1.189,0.494818375,33.6969239167,38.0580669157,0.0384615384615,3,0,0.181818181818,0.0,0.104166666667,0.0602409638554,0,0,0,0,0,1.0,4,SR 
199,19.172,-0.609,0.4204223125,35.5617004167,39.3686278061,0.0384615384615,2,0,0.125,0.0625,0.142857142857,0.0368421052632,0,0,0,0,0,1.0,4,SR 
223,31.784,-0.909,0.410158375,38.4744323333,35.8534443045,0.153846153846,1,0,0.102272727273,0.0434782608696,0.126315789474,0.0809523809524,0,0,0,0,0,1.0,4,SR 
335,31.008,-1.369,0.533673375,32.7621081667,35.3902301566,0.0,1,0.0128205128205,0.113636363636,0.0,0.134020618557,0.102719033233,0,1,0,0,0,1.0,4,SR 
136,20.844,-0.853,0.505298875,35.69430925,37.7846460677,0.0,1,0,0.159090909091,0.0,0.0941176470588,0.134920634921,0,0,0,0,0,1.0,4,SR 
631,37.584,-1.679,0.20550775,31.0969489167,36.2985180064,0.0,1,0,0.0454545454545,0.0649350649351,0.104166666667,0.0493630573248,1,0,0,0,0,0,0,SR 
180,39.062,-1.464,0.5199583125,41.2698763333,39.8898316949,0.0769230769231,0,0.0185185185185,0.0909090909091,0.0625,0.136363636364,0.0738636363636,0,0,0,0,0,1.0,0,SR 
197,33.892,-1.22,0.4640745625,38.4565339167,39.1942510515,0.115384615385,1,0.0185185185185,0.0909090909091,0.0,0.105882352941,0.0628272251309,0,0,0,0,0,1.0,0,SR 
202,18.68,-1.243,0.460703375,46.0953982083,39.4779937085,0.0384615384615,0,0,0.0454545454545,0.0,0.103092783505,0.0820512820513,0,0,0,0,0,1.0,0,SR 
177,40.924,-1.709,0.26901325,31.89764675,38.9070048851,0.0384615384615,0,0.0185185185185,0.102272727273,0.157894736842,0.1,0.0769230769231,0,0,0,0,0,1.0,0,SR 
158,33.644,-0.887,0.4820746875,37.0615368333,38.1262877484,0.153846153846,0,0.0185185185185,0.102272727273,0.0,0.168539325843,0.08,0,0,0,0,0,1.0,0,SR 
194,48.18,-1.634,0.213180125,28.8548186667,34.6118079372,0.0,1,0,0.136363636364,0.114285714286,0.14606741573,0.0674157303371,0,0,0,0,0,1.0,4,SR 
177,35.58,-1.113,0.5474206875,33.7502453333,36.577666931,0.0384615384615,3,0,0.193181818182,0.0,0.10843373494,0.10303030303,0,0,0,0,0,1.0,2,SR 
271,61.812,-2.412,0.2212893125,25.5484693333,35.0458311791,0.0,1,0,0.0909090909091,0.157894736842,0.145833333333,0.0756972111554,0,0,0,0,0,1.0,4,SR 
270,45.168,-2.348,0.2351775625,24.6510266667,34.4016771011,0.0,0,0,0.0909090909091,0.0952380952381,0.114583333333,0.0700389105058,0,0,0,0,0,1.0,4,SR 
218,39.404,-2.585,0.12596125,26.7006981667,35.9000639256,0.0,2,0,0.0909090909091,0.172413793103,0.117021276596,0.047619047619,0,0,0,0,0,1.0,4,SR 
169,34.656,-2.554,0.1903205625,34.3939393333,34.9019353133,0.0,1,0,0.0681818181818,0.1,0.147727272727,0.120253164557,0,0,0,0,0,1.0,4,SR 
155,62.09,-0.819,0.49648025,37.7340056667,39.7121044605,0.0384615384615,1,0,0.193181818182,0.0555555555556,0.144444444444,0.0596026490066,0,0,0,0,0,0,0,SR 
179,34.504,-1.313,0.325168875,33.2019146667,36.5236277557,0.0384615384615,1,0,0.136363636364,0.0,0.141304347826,0.055900621118,0,0,0,0,0,1.0,0,SR 
171,40.166,-0.368,0.4349633125,40.7083344167,41.2073375417,0.0384615384615,1,0,0.125,0.0,0.108695652174,0.0875,0,0,0,0,0,1.0,0,SR 
229,15.5,-1.759,0.485936375,38.190134625,38.1271690708,0.0384615384615,2,0,0.0795454545455,0.0,0.153846153846,0.109523809524,0,1,0,0,0,1.0,4,SR 
200,35.596,-1.092,0.39594125,32.7751963333,37.7418805025,0.0,1,0.00649350649351,0.0909090909091,0.0869565217391,0.102040816327,0.0628272251309,0,0,0,0,0,0,0,SR 
169,32.396,-1.141,0.435273,32.2476058333,34.609166759,0.0384615384615,1,0,0.102272727273,0.0,0.13829787234,0.0566037735849,0,0,0,0,0,1.0,4,SR 
234,40.572,-1.165,0.2246730625,39.0106028333,34.7525169567,0.0,1,0,0.125,0.0571428571429,0.178947368421,0.0599078341014,0,0,0,0,0,1.0,0,SR 
152,25.56,-1.724,0.4387554375,38.4071435,37.285045349,0.153846153846,0,0,0.136363636364,0.0,0.0843373493976,0.063829787234,0,0,0,0,0,1.0,4,SR 
166,28.784,-0.539,0.43136325,35.0883403333,37.7409926626,0.153846153846,0,0,0.125,0.0,0.152173913043,0.0490797546012,0,0,0,0,0,1.0,4,SR 
153,29.752,-1.79,0.51870225,35.7097495833,38.06156096,0.0769230769231,2,0,0.125,0.0,0.09375,0.0909090909091,0,0,0,0,0,1.0,4,SR 
139,20.964,-1.18,0.534866875,35.3183163333,35.28174075,0.115384615385,2,0,0.170454545455,0.0,0.137931034483,0.123076923077,0,0,0,0,0,1.0,4,SR 
212,32.48,-1.287,0.4207773125,34.724812375,35.7349102775,0.0769230769231,0,0,0.0795454545455,0.0,0.132530120482,0.0497512437811,0,0,0,0,0,1.0,4,SR 
177,33.312,-1.136,0.5379955,33.60925025,37.7073847011,0.0769230769231,1,0.00490196078431,0.181818181818,0.0,0.0860215053763,0.0526315789474,0,0,0,0,0,1.0,4,SR 
144,24.268,-1.25,0.4239989375,32.4016461667,36.5113571206,0.0,2,0,0.159090909091,0.0,0.119047619048,0.093023255814,0,0,0,0,0,1.0,4,SR 
305,47.506,-0.704,0.509490875,31.7209556667,36.2889077583,0.0384615384615,2,0,0.147727272727,0.0,0.191489361702,0.0738255033557,0,0,0,0,0,1.0,4,SR 
268,32.184,-0.946,0.5041748125,33.371611,40.0287016566,0.0384615384615,2,0,0.0795454545455,0.05,0.0978260869565,0.0981132075472,0,0,0,0,0,0,0,SR 
71,10.104,-0.613,0.641822125,35.6708609583,38.2145443088,0.230769230769,2,0,0.130434782609,0.0,0.15625,0.0307692307692,0,0,0,0,0,0,0,SR 
117,14.16,-0.863,0.4880041875,33.337504375,36.2272347368,0.0,2,0.0128205128205,0.136363636364,0.0,0.0843373493976,0.121212121212,0,0,0,0,0,0,0,SR 
466,36.644,-1.034,0.49704775,36.3634093333,32.9664692376,0.0384615384615,0,0,0.0909090909091,0.0,0.197802197802,0.0426966292135,0,0,0,0,0,1.0,2,SR 
267,31.884,-1.069,0.4635284375,37.6896870833,36.7497230227,0.0384615384615,1,0,0.102272727273,0.025641025641,0.0851063829787,0.102272727273,0,1,0,0,0,1.0,0,SR 
366,18.408,-2.431,0.451618,33.9844941667,38.3263809972,0.115384615385,1,0.0185185185185,0.136363636364,0.0,0.120879120879,0.0457142857143,0,0,0,0,0,1.0,4,SR 
132,22.892,-0.74,0.510442625,36.3988147917,39.9343403953,0.0384615384615,0,0.0357142857143,0.136363636364,0.0,0.116279069767,0.0336134453782,0,0,0,0,0,1.0,0,SR 
89,32.76,-1.921,0.3559926875,35.7272126667,35.6765267209,0.0,2,0.0357142857143,0.0919540229885,0.0833333333333,0.1625,0.0886075949367,0,0,0,0,0,1.0,4,SR 
472,32.128,-1.106,0.42718575,31.1306852083,35.2360275075,0.0,3,0.0128205128205,0.0909090909091,0.0169491525424,0.0816326530612,0.133909287257,0,0,0,0,0,1.0,0,SR 
210,25.744,-1.091,0.555039875,30.8483359167,33.1128881063,0.0,2,0.0128205128205,0.170454545455,0.0322580645161,0.117021276596,0.119402985075,0,0,0,0,0,1.0,4,SR 
69,40.414,-2.054,0.169167625,33.464389,37.0049793333,0.0,2,0.0128205128205,0.10447761194,0.4,0.10447761194,0.125,0,0,0,0,0,1.0,4,SR 
122,28.58,-2.936,0.2154038125,37.5504845,35.4468592269,0.0,2,0.0128205128205,0.113636363636,0.153846153846,0.0851063829787,0.132743362832,0,0,0,0,0,1.0,4,SR 
86,16.116,-0.006,0.48516825,35.3891039583,33.6760123253,0.0384615384615,0,0.0128205128205,0.142857142857,0.0666666666667,0.151898734177,0.184615384615,0,0,0,0,0,1.0,0,SR 
1064,85.052,-1.816,0.5128286875,30.4935719167,37.6237813044,0.0384615384615,3,0,0.170454545455,0.0,0.204081632653,0.0506208213945,0,0,0,0,0,0,0,SR 
134,47.524,-5.963,0.08177775,40.7067491667,36.834830145,0.0,1,0,0.136363636364,0.0625,0.139534883721,0.0862068965517,0,0,0,0,0,1.0,4,SR 
66,18.664,-1.945,0.1281523125,29.4986318333,34.3543667619,0.0,5,0.0357142857143,0.078125,0.25,0.122807017544,0.176470588235,0,0,0,0,0,1.0,0,SR 
55,24.796,-1.716,0.246382,33.865831375,31.9970836538,0.0384615384615,4,0.0357142857143,0.150943396226,0.3,0.0789473684211,0.111111111111,0,0,0,0,0,1.0,0,SR 
85,17.26,-1.183,0.538042375,36.0742746667,39.2301053902,0.192307692308,1,0.037037037037,0.120481927711,0.125,0.0769230769231,0.103896103896,0,0,0,0,0,1.0,0,SR 
62,11.016,-0.413,0.5815235625,31.1212285833,33.727054322,0.0769230769231,0,0.0357142857143,0.216666666667,0.0,0.0909090909091,0.130434782609,0,0,0,0,0,0,0,SR 
680,76.868,-1.206,0.47469475,33.66923925,38.7906946115,0.0,2,0,0.136363636364,0.0,0.172839506173,0.0843195266272,0,1,0,0,0,0,0,SR 
145,24.052,-1.606,0.440104875,33.1753410833,39.0504578592,0.0384615384615,1,0,0.0795454545455,0.1,0.19587628866,0.044776119403,0,0,0,0,0,1.0,0,SR 
167,23.788,-0.959,0.5259504375,30.5981475,42.5078988171,0.0,2,0,0.125,0.0588235294118,0.21978021978,0.0253164556962,0,0,0,0,0,1.0,4,SR 
138,20.488,-0.753,0.501899375,29.5641147917,35.2818341852,0.0384615384615,0,0,0.0568181818182,0.0625,0.173913043478,0.0518518518519,0,0,0,0,0,1.0,0,SR 
143,18.4,-1.395,0.575430625,35.0894809167,33.2143418429,0.0,2,0.00555555555556,0.170454545455,0.0,0.1625,0.110236220472,0,0,0,0,0,1.0,0,SR 
1172,20.428,-1.979,0.522441,36.4672437083,36.7163511548,0.0384615384615,3,0,0.113636363636,0.0,0.141304347826,0.057412167952,0,1,0,0,0,1.0,4,SR 
139,13.524,-0.789,0.488105625,36.6946525833,38.0688855147,0.115384615385,0,0,0.0795454545455,0.0,0.0337078651685,0.143939393939,0,0,0,0,0,1.0,0,SR 
147,30.456,-0.787,0.4940546875,29.3820402083,30.9572130556,0.0384615384615,1,0,0.0681818181818,0.0,0.151162790698,0.0928571428571,0,0,0,0,0,1.0,0,SR 
179,18.7,-1.034,0.4795271875,31.7020357083,35.1606237159,0.0769230769231,1,0,0.147727272727,0.0,0.123595505618,0.0674846625767,0,0,0,0,0,0,0,SR 
228,32.656,-1.386,0.447663625,29.477786375,36.8208052533,0.0384615384615,0,0,0.125,0.0384615384615,0.0941176470588,0.0599078341014,0,0,0,0,0,1.0,0,SR 
160,24.816,-1.204,0.4283766875,36.401246375,38.1640591592,0.0,1,0,0.136363636364,0.0,0.173469387755,0.0608108108108,0,0,0,0,0,1.0,4,SR 
92,20.748,-0.896,0.5233225,32.9695294583,36.5030262697,0.0384615384615,2,0.0185185185185,0.0909090909091,0.125,0.0853658536585,0.144736842105,0,0,0,0,0,1.0,0,SR 
180,26.204,-1.187,0.4738564375,39.5599153333,36.7429360904,0.115384615385,0,0,0.136363636364,0.0,0.10843373494,0.0564971751412,0,0,0,0,0,0,0,SR 
1395,56.092,-1.691,0.148018875,39.7096360833,36.4969020359,0.0,1,0,0.0454545454545,0.0123456790123,0.127659574468,0.068017366136,0,0,0,0,0,0,0,SR 
77,62.366,-0.902,0.5986843125,33.4266751667,44.1066975135,0.0384615384615,1,0.0166666666667,0.16,0.0,0.123287671233,0.0634920634921,0,0,0,0,0,1.0,0,SR 
179,33.104,-1.12,0.482099125,37.3069335,38.6255137273,0.0,1,0,0.147727272727,0.0,0.147368421053,0.0609756097561,0,0,0,0,0,1.0,0,SR 
